name	tool	timestamp	run_id	partition	program	status	time_end2end	nb_atoms	command
has-ancestor	vadalog-parsimonious-aggregate	2023-03-13 20:03:45.510572	0	data	q02	success	  0.724389	0	/home/marcofavorito/workfolder/datalog-benchmarking/bin/vadalog-wrapper --program /home/marcofavorito/workfolder/datalog-benchmarking/datasets/has-ancestor/vadalog-parsimonious-aggregate/queries/q02.txt --bind person:csv:/home/marcofavorito/workfolder/datalog-benchmarking/datasets/has-ancestor/vadalog/data/person.data --working-dir results-has-ancestor/has-ancestor/vadalog-parsimonious-aggregate/data/q02/run-0 --set terminationStrategyMode=aggregateParsimoniousMode
has-ancestor	vadalog-parsimonious-aggregate	2023-03-13 20:03:52.930959	0	data	q03	success	  1.984227	0	/home/marcofavorito/workfolder/datalog-benchmarking/bin/vadalog-wrapper --program /home/marcofavorito/workfolder/datalog-benchmarking/datasets/has-ancestor/vadalog-parsimonious-aggregate/queries/q03.txt --bind person:csv:/home/marcofavorito/workfolder/datalog-benchmarking/datasets/has-ancestor/vadalog/data/person.data --working-dir results-has-ancestor/has-ancestor/vadalog-parsimonious-aggregate/data/q03/run-0 --set terminationStrategyMode=aggregateParsimoniousMode
has-ancestor	vadalog-parsimonious-aggregate	2023-03-13 20:04:01.581366	0	data	q04	timeout	 10.004241	None	/home/marcofavorito/workfolder/datalog-benchmarking/bin/vadalog-wrapper --program /home/marcofavorito/workfolder/datalog-benchmarking/datasets/has-ancestor/vadalog-parsimonious-aggregate/queries/q04.txt --bind person:csv:/home/marcofavorito/workfolder/datalog-benchmarking/datasets/has-ancestor/vadalog/data/person.data --working-dir results-has-ancestor/has-ancestor/vadalog-parsimonious-aggregate/data/q04/run-0 --set terminationStrategyMode=aggregateParsimoniousMode
